transaction_id,timestamp,amount,merchant_category,card_present,country_code,hour_of_day,day_of_week,customer_id,merchant_id,num_prev_txn_1h,distance_from_home_km,is_anomaly
TXN0006947,2024-01-25 02:55:00,82.37,travel,True,US,4,3,4506,139,1,13.4,0
TXN0003794,2024-01-14 04:10:00,5.63,grocery,True,GB,6,6,3471,192,3,6.7,0
TXN0004572,2024-01-16 21:00:00,48.12,online,True,US,21,1,3355,265,0,4.1,0
TXN0004335,2024-01-16 01:15:00,11.87,grocery,True,US,2,1,2701,480,0,12.2,0
TXN0002858,2024-01-10 22:10:00,22.03,grocery,True,US,22,2,3110,1038,2,9.1,0
TXN0005694,2024-01-20 18:30:00,73.02,online,True,US,20,5,3154,341,1,17.0,0
TXN0003142,2024-01-11 21:50:00,25.2,online,True,US,22,3,4910,1057,2,31.5,0
TXN0001359,2024-01-05 17:15:00,24.42,grocery,True,US,18,4,4980,418,3,32.6,0
TXN0004533,2024-01-16 17:45:00,5.48,grocery,True,US,17,1,1439,599,3,19.9,0
TXN0009749,2024-01-06 06:30:00,23254.33,online,False,BR,0,2,4153,1545,0,3328.5,1
TXN0005687,2024-01-20 17:55:00,171.62,online,True,US,17,5,2642,662,1,5.0,0
TXN0000486,2024-01-02 16:30:00,13.0,gas,False,US,16,1,2013,265,2,3.9,0
TXN0007836,2024-01-28 05:00:00,6.86,retail,True,CA,7,6,1101,1946,2,12.2,0
TXN0009554,2024-01-02 05:00:00,0.31,online,False,NG,23,6,3195,1082,0,2286.7,1
TXN0005900,2024-01-21 11:40:00,35.22,retail,False,US,11,6,3107,1635,2,4.9,0
TXN0008116,2024-01-29 04:20:00,63.46,retail,True,US,5,0,1836,1979,4,2.7,0
TXN0007362,2024-01-26 13:30:00,19.01,gas,False,US,15,4,1666,560,1,10.0,0
TXN0001152,2024-01-05 00:00:00,45.93,restaurant,True,US,0,4,3083,374,0,13.3,0
TXN0005382,2024-01-19 16:30:00,14.85,retail,True,US,18,4,2160,1877,1,2.5,0
TXN0009741,2024-01-06 02:30:00,696.79,travel,False,RO,1,1,1364,844,10,4818.4,1
TXN0005424,2024-01-19 20:00:00,78.15,travel,True,CA,20,4,4437,1823,1,8.4,0
TXN0008807,2024-01-31 13:55:00,24.14,travel,True,US,15,2,4291,178,0,8.0,0
TXN0005186,2024-01-19 00:10:00,69.39,retail,False,US,1,4,4779,201,0,12.6,0
TXN0008409,2024-01-30 04:45:00,29.81,grocery,True,US,4,1,2260,1249,0,4.6,0
TXN0006189,2024-01-22 11:45:00,25.12,gas,False,US,11,0,2825,994,1,8.8,0
TXN0009702,2024-01-05 07:00:00,222.24,travel,True,CN,2,2,3748,506,9,2194.7,1
TXN0008269,2024-01-29 17:05:00,73.7,retail,True,US,19,0,1102,969,3,12.6,0
TXN0005314,2024-01-19 10:50:00,32.08,grocery,True,US,10,4,1363,989,1,2.3,0
TXN0009903,2024-01-09 11:30:00,2098.55,online,False,US,0,3,4411,164,0,222.0,1
TXN0000665,2024-01-03 07:25:00,4.28,grocery,True,US,7,2,1205,1209,2,0.2,0
TXN0003353,2024-01-12 15:25:00,12.59,restaurant,True,US,17,4,2239,1615,2,18.9,0
TXN0008851,2024-01-31 17:35:00,57.72,restaurant,True,US,19,2,2256,1741,1,5.5,0
TXN0008061,2024-01-28 23:45:00,10.54,restaurant,True,US,1,6,4381,1531,2,1.6,0
TXN0000642,2024-01-03 05:30:00,388.86,grocery,True,US,5,2,2016,218,0,10.4,0
TXN0009242,2024-02-02 02:10:00,3.47,travel,True,US,2,4,2010,1967,3,2.2,0
TXN0000176,2024-01-01 14:40:00,220.28,online,True,US,16,0,1630,1534,2,8.3,0
TXN0006431,2024-01-23 07:55:00,41.95,restaurant,True,US,7,1,2076,1265,3,8.8,0
TXN0009910,2024-01-09 15:00:00,15560.0,travel,False,CN,3,2,4375,604,2,3612.0,1
TXN0003438,2024-01-12 22:30:00,23.55,grocery,True,US,0,4,3633,421,0,9.3,0
TXN0000786,2024-01-03 17:30:00,34.92,retail,True,US,19,2,3907,1916,2,30.0,0
TXN0006391,2024-01-23 04:35:00,6.18,grocery,False,US,5,1,3935,1572,0,1.3,0
TXN0009065,2024-02-01 11:25:00,99.65,travel,True,US,13,3,2873,1075,1,2.2,0
TXN0009927,2024-01-09 23:30:00,575.85,online,True,CN,4,3,2082,177,19,965.4,1
TXN0003202,2024-01-12 02:50:00,22.93,grocery,False,US,3,4,1776,894,1,75.3,0
TXN0004803,2024-01-17 16:15:00,106.57,online,True,US,17,2,3145,529,0,12.1,0
TXN0007835,2024-01-28 04:55:00,7.97,grocery,False,US,5,6,2368,955,0,6.6,0
TXN0007940,2024-01-28 13:40:00,29.73,retail,True,CA,15,6,4166,1914,0,47.1,0
TXN0000091,2024-01-01 07:35:00,29.42,travel,True,US,8,0,4414,1367,2,4.0,0
TXN0005762,2024-01-21 00:10:00,16.2,online,True,US,0,6,4276,835,0,5.9,0
TXN0009027,2024-02-01 08:15:00,13.91,gas,True,US,8,3,2417,1268,2,0.5,0
TXN0009504,2024-01-01 04:00:00,2460.2,gas,True,CN,23,4,1631,179,0,615.3,1
TXN0008237,2024-01-29 14:25:00,43.74,restaurant,True,US,14,0,4241,955,3,1.8,0
TXN0001971,2024-01-07 20:15:00,22.92,gas,True,US,22,6,2951,393,3,4.9,0
TXN0002905,2024-01-11 02:05:00,34.79,gas,True,US,3,3,3818,1822,0,40.9,0
TXN0000530,2024-01-02 20:10:00,21.45,gas,False,US,22,1,3655,1294,0,2.9,0
TXN0003635,2024-01-13 14:55:00,7.04,restaurant,False,US,14,5,1322,1099,0,17.1,0
TXN0000996,2024-01-04 11:00:00,83.11,restaurant,False,US,12,3,3529,1468,2,3.6,0
TXN0005852,2024-01-21 07:40:00,72.12,gas,True,US,9,6,2395,730,1,1.0,0
TXN0004226,2024-01-15 16:10:00,53.34,restaurant,True,CA,18,0,3911,283,1,2.5,0
TXN0005616,2024-01-20 12:00:00,29.12,restaurant,True,US,12,5,3954,879,1,58.8,0
TXN0002312,2024-01-09 00:40:00,171.15,online,True,US,2,1,1513,1508,1,0.1,0
TXN0002154,2024-01-08 11:30:00,43.34,grocery,True,US,13,0,3636,204,2,4.0,0
TXN0005317,2024-01-19 11:05:00,163.34,restaurant,True,US,12,4,4621,409,3,26.2,0
TXN0001427,2024-01-05 22:55:00,100.02,grocery,True,US,23,4,4974,1881,3,2.0,0
TXN0008630,2024-01-30 23:10:00,41.15,restaurant,True,US,1,1,2216,1733,1,0.9,0
TXN0006032,2024-01-21 22:40:00,186.41,gas,True,US,0,6,2630,1304,3,0.4,0
TXN0004415,2024-01-16 07:55:00,11.7,gas,True,US,8,1,3208,904,2,17.6,0
TXN0008818,2024-01-31 14:50:00,26.93,retail,False,CA,16,2,1663,1129,4,23.4,0
TXN0003085,2024-01-11 17:05:00,80.41,online,False,US,18,3,1197,1942,1,6.0,0
TXN0007798,2024-01-28 01:50:00,186.99,restaurant,False,US,1,6,3186,365,1,4.9,0
TXN0009153,2024-02-01 18:45:00,54.99,grocery,True,US,19,3,1332,638,1,3.5,0
TXN0008209,2024-01-29 12:05:00,151.83,grocery,True,CA,12,0,3013,559,0,4.7,0
TXN0009573,2024-01-02 14:30:00,2509.06,grocery,False,CN,2,1,2060,473,0,3246.4,1
TXN0009534,2024-01-01 19:00:00,1445.46,travel,True,CN,23,3,2781,1678,1,4695.9,1
TXN0000495,2024-01-02 17:15:00,101.76,grocery,False,US,18,1,1938,1237,1,26.1,0
TXN0003749,2024-01-14 00:25:00,157.47,grocery,True,GB,1,6,3718,1404,1,24.2,0
TXN0002321,2024-01-09 01:25:00,149.81,grocery,True,GB,1,1,4098,608,2,13.5,0
TXN0004267,2024-01-15 19:35:00,49.96,retail,False,US,20,0,2803,1433,2,5.3,0
TXN0003405,2024-01-12 19:45:00,7.41,restaurant,True,US,21,4,3028,213,1,7.9,0
TXN0000151,2024-01-01 12:35:00,9.56,grocery,True,US,14,0,2214,840,1,4.7,0
TXN0007369,2024-01-26 14:05:00,72.06,retail,False,US,16,4,3724,1126,0,9.8,0
TXN0000694,2024-01-03 09:50:00,12.28,grocery,False,US,9,2,3306,567,2,2.6,0
TXN0004417,2024-01-16 08:05:00,48.12,restaurant,True,US,9,1,4209,725,1,2.7,0
TXN0005697,2024-01-20 18:45:00,20.56,retail,True,US,18,5,4837,178,1,2.7,0
TXN0001738,2024-01-07 00:50:00,12.38,restaurant,True,US,0,6,2563,1809,1,0.4,0
TXN0003001,2024-01-11 10:05:00,75.58,grocery,True,US,12,3,4424,1884,0,1.8,0
TXN0000167,2024-01-01 13:55:00,52.56,restaurant,True,US,14,0,2605,1790,3,9.0,0
TXN0006111,2024-01-22 05:15:00,25.61,grocery,False,CA,5,0,4240,1256,2,4.8,0
TXN0004622,2024-01-17 01:10:00,35.91,gas,True,US,2,2,2855,239,2,20.3,0
TXN0002865,2024-01-10 22:45:00,7.32,restaurant,True,US,23,2,1368,1546,2,20.2,0
TXN0008544,2024-01-30 16:00:00,197.28,restaurant,True,US,16,1,4653,1338,0,4.7,0
TXN0004702,2024-01-17 07:50:00,3.76,restaurant,True,CA,7,2,4075,123,0,9.6,0
TXN0002883,2024-01-11 00:15:00,130.19,retail,True,US,1,3,3681,1228,1,7.1,0
TXN0003031,2024-01-11 12:35:00,65.77,online,True,US,13,3,2397,312,1,10.6,0
TXN0008183,2024-01-29 09:55:00,63.74,retail,True,US,11,0,1594,1853,1,5.3,0
TXN0008980,2024-02-01 04:20:00,57.6,gas,True,US,5,3,1984,901,2,3.0,0
TXN0008528,2024-01-30 14:40:00,26.21,grocery,True,US,16,1,4286,1173,1,1.7,0
TXN0005681,2024-01-20 17:25:00,321.97,restaurant,True,US,17,5,4133,1549,0,9.4,0
TXN0007209,2024-01-26 00:45:00,34.74,gas,True,CA,1,4,2027,1352,2,6.2,0
TXN0005991,2024-01-21 19:15:00,100.15,retail,True,US,19,6,1879,612,2,16.0,0
TXN0002276,2024-01-08 21:40:00,7.14,retail,True,US,22,0,1588,1177,0,3.2,0
TXN0007132,2024-01-25 18:20:00,26.34,gas,True,US,19,3,1926,293,1,16.8,0
TXN0005705,2024-01-20 19:25:00,43.48,grocery,True,US,20,5,1324,776,1,4.8,0
TXN0007998,2024-01-28 18:30:00,55.21,grocery,True,GB,18,6,4133,380,0,7.6,0
TXN0005292,2024-01-19 09:00:00,49.74,online,True,US,11,4,3359,684,2,0.8,0
TXN0004304,2024-01-15 22:40:00,33.53,retail,True,US,0,0,4565,1590,1,7.5,0
TXN0007445,2024-01-26 20:25:00,122.36,retail,True,US,21,4,1925,136,1,8.1,0
TXN0000428,2024-01-02 11:40:00,6.31,online,True,US,13,1,1973,507,1,29.2,0
TXN0007068,2024-01-25 13:00:00,29.88,restaurant,True,US,15,3,2251,1353,1,17.2,0
TXN0006364,2024-01-23 02:20:00,17.67,grocery,False,US,3,1,4874,807,2,0.5,0
TXN0004215,2024-01-15 15:15:00,173.43,retail,True,US,16,0,3335,877,1,1.4,0
TXN0000426,2024-01-02 11:30:00,86.86,retail,True,US,11,1,3682,782,3,1.4,0
TXN0002223,2024-01-08 17:15:00,12.77,grocery,True,US,17,0,1275,315,3,8.8,0
TXN0000100,2024-01-01 08:20:00,21.04,restaurant,True,GB,9,0,2210,1117,3,4.2,0
TXN0009244,2024-02-02 02:20:00,32.21,restaurant,False,US,2,4,3112,1437,1,6.2,0
TXN0003307,2024-01-12 11:35:00,77.08,grocery,False,US,12,4,1649,1322,3,1.0,0
TXN0002762,2024-01-10 14:10:00,17.46,retail,True,US,14,2,3094,1690,1,9.9,0
TXN0005857,2024-01-21 08:05:00,32.28,grocery,True,US,10,6,4148,730,1,16.7,0
TXN0004738,2024-01-17 10:50:00,87.87,retail,True,US,10,2,4787,466,2,6.7,0
TXN0007092,2024-01-25 15:00:00,89.86,retail,True,US,16,3,4243,979,1,6.3,0
TXN0009632,2024-01-03 20:00:00,16301.89,travel,False,US,0,5,2350,1898,2,4518.4,1
TXN0003286,2024-01-12 09:50:00,6.48,gas,False,US,11,4,1148,1539,3,3.6,0
TXN0007712,2024-01-27 18:40:00,195.12,online,True,US,20,5,4480,1334,2,3.4,0
TXN0007868,2024-01-28 07:40:00,94.49,restaurant,True,US,7,6,3191,1422,0,0.9,0
TXN0006067,2024-01-22 01:35:00,78.5,retail,True,US,2,0,4322,1116,1,0.2,0
TXN0009235,2024-02-02 01:35:00,33.37,retail,False,US,3,4,4925,1150,3,21.0,0
TXN0003577,2024-01-13 10:05:00,41.4,retail,True,US,11,5,2921,948,1,3.8,0
TXN0001465,2024-01-06 02:05:00,34.75,grocery,True,US,3,5,2516,663,4,4.5,0
TXN0007675,2024-01-27 15:35:00,7.11,online,False,US,17,5,3766,877,2,1.0,0
TXN0002234,2024-01-08 18:10:00,10.93,grocery,False,US,19,0,1890,1653,1,4.0,0
TXN0001744,2024-01-07 01:20:00,74.1,gas,True,US,2,6,2918,1474,3,8.9,0
TXN0009754,2024-01-06 09:00:00,2873.44,online,False,BR,3,1,3049,1801,0,2300.7,1
TXN0006094,2024-01-22 03:50:00,57.82,restaurant,True,US,5,0,4108,1693,1,17.5,0
TXN0008781,2024-01-31 11:45:00,56.04,retail,False,US,11,2,3430,179,1,15.4,0
TXN0009401,2024-02-02 15:25:00,95.67,grocery,True,US,16,4,4786,985,2,15.6,0
TXN0008371,2024-01-30 01:35:00,18.8,restaurant,False,US,3,1,1770,1160,2,0.8,0
TXN0005027,2024-01-18 10:55:00,27.0,grocery,True,US,11,3,3722,1720,2,2.4,0
TXN0009234,2024-02-02 01:30:00,58.16,grocery,True,CA,2,4,3826,1784,3,10.0,0
TXN0003944,2024-01-14 16:40:00,146.12,online,True,US,16,6,1684,1724,0,26.1,0
TXN0006862,2024-01-24 19:50:00,211.82,grocery,True,GB,19,2,4986,1232,0,2.6,0
TXN0005350,2024-01-19 13:50:00,16.81,retail,True,US,13,4,4763,1076,2,4.0,0
TXN0009422,2024-02-02 17:10:00,25.22,online,True,US,18,4,3437,725,2,0.7,0
TXN0002121,2024-01-08 08:45:00,34.92,restaurant,False,GB,9,0,2790,1277,1,2.9,0
TXN0004972,2024-01-18 06:20:00,108.51,retail,True,US,8,3,2158,218,2,10.0,0
TXN0008576,2024-01-30 18:40:00,3.81,grocery,True,US,18,1,1622,1891,0,8.2,0
TXN0003784,2024-01-14 03:20:00,295.85,retail,True,US,5,6,4835,1324,0,17.1,0
TXN0006872,2024-01-24 20:40:00,26.01,gas,True,US,22,2,4096,1104,1,8.9,0
TXN0000916,2024-01-04 04:20:00,185.59,gas,True,US,6,3,1287,1406,1,0.8,0
TXN0009394,2024-02-02 14:50:00,11.76,gas,True,CA,16,4,1832,1149,1,7.2,0
TXN0007252,2024-01-26 04:20:00,10.39,grocery,True,US,5,4,4933,1279,1,6.6,0
TXN0008012,2024-01-28 19:40:00,39.56,travel,True,US,19,6,2903,766,1,9.6,0
TXN0005821,2024-01-21 05:05:00,6.72,online,True,US,6,6,1839,1619,2,8.1,0
TXN0004403,2024-01-16 06:55:00,211.98,gas,True,MX,7,1,1488,1863,1,17.5,0
TXN0004863,2024-01-17 21:15:00,60.95,retail,True,CA,22,2,2429,1207,2,2.0,0
TXN0008515,2024-01-30 13:35:00,3.38,gas,False,US,15,1,3284,899,2,1.1,0
TXN0005422,2024-01-19 19:50:00,26.74,grocery,False,US,19,4,4359,1529,1,38.7,0
TXN0007733,2024-01-27 20:25:00,10.34,retail,False,US,22,5,3725,426,2,3.7,0
TXN0001203,2024-01-05 04:15:00,29.29,restaurant,False,US,5,4,3735,966,0,20.8,0
TXN0003768,2024-01-14 02:00:00,100.79,retail,True,US,2,6,3429,1755,1,4.1,0
TXN0005357,2024-01-19 14:25:00,30.9,gas,True,US,14,4,1119,909,0,7.4,0
TXN0003852,2024-01-14 09:00:00,6.52,online,False,US,11,6,4140,1704,0,20.5,0
TXN0001926,2024-01-07 16:30:00,16.45,online,True,US,18,6,1544,1868,0,32.3,0
TXN0003114,2024-01-11 19:30:00,46.75,gas,True,CA,19,3,3646,881,0,7.6,0
TXN0002641,2024-01-10 04:05:00,29.8,travel,True,CA,6,2,1374,740,4,14.6,0
TXN0007639,2024-01-27 12:35:00,44.15,grocery,True,GB,13,5,4060,849,2,16.7,0
TXN0007360,2024-01-26 13:20:00,16.84,online,True,US,15,4,1286,950,1,8.7,0
TXN0008182,2024-01-29 09:50:00,54.7,grocery,True,US,10,0,2898,1224,2,14.8,0
TXN0007610,2024-01-27 10:10:00,30.03,online,True,US,11,5,1451,1116,3,48.3,0
TXN0002728,2024-01-10 11:20:00,301.72,online,True,US,11,2,3464,1923,2,25.7,0
TXN0009597,2024-01-03 02:30:00,1185.31,retail,False,CN,23,5,3633,971,0,769.0,1
TXN0004985,2024-01-18 07:25:00,54.78,restaurant,True,US,7,3,4419,1211,0,31.1,0
TXN0006846,2024-01-24 18:30:00,23.13,grocery,False,CA,20,2,3276,1820,1,22.7,0
TXN0007698,2024-01-27 17:30:00,18.31,retail,True,CA,19,5,2574,1426,1,3.4,0
TXN0004012,2024-01-14 22:20:00,75.52,online,True,US,23,6,1896,1063,3,0.6,0
TXN0002626,2024-01-10 02:50:00,167.95,grocery,True,US,2,2,4283,1298,2,0.3,0
TXN0007238,2024-01-26 03:10:00,300.45,retail,True,US,4,4,1811,353,1,6.9,0
TXN0008255,2024-01-29 15:55:00,39.9,online,True,US,16,0,2009,1231,1,17.0,0
TXN0009565,2024-01-02 10:30:00,391.17,gas,True,NG,3,2,3977,696,8,3584.1,1
TXN0000805,2024-01-03 19:05:00,123.96,grocery,True,GB,20,2,4285,481,0,1.1,0
TXN0004634,2024-01-17 02:10:00,48.23,travel,True,GB,4,2,1348,873,0,6.3,0
TXN0005247,2024-01-19 05:15:00,117.38,retail,True,US,5,4,1163,352,1,10.2,0
TXN0005566,2024-01-20 07:50:00,165.56,restaurant,False,CA,9,5,1456,678,3,4.9,0
TXN0005739,2024-01-20 22:15:00,129.21,retail,True,GB,23,5,1576,188,1,2.9,0
TXN0005143,2024-01-18 20:35:00,120.88,restaurant,True,US,22,3,4453,428,1,7.8,0
TXN0008265,2024-01-29 16:45:00,45.2,retail,True,CA,16,0,3927,212,3,2.4,0
TXN0004459,2024-01-16 11:35:00,42.71,restaurant,True,US,12,1,4271,219,0,2.0,0
TXN0001242,2024-01-05 07:30:00,249.71,grocery,True,US,7,4,2308,235,2,2.1,0
TXN0006945,2024-01-25 02:45:00,139.7,restaurant,False,US,4,3,4836,900,0,12.2,0
TXN0005740,2024-01-20 22:20:00,83.0,grocery,True,CA,0,5,1600,1893,2,0.7,0
TXN0005325,2024-01-19 11:45:00,233.56,retail,False,US,13,4,4782,1730,1,14.9,0
TXN0000547,2024-01-02 21:35:00,9.87,retail,True,CA,22,1,4402,1566,0,13.1,0
TXN0003022,2024-01-11 11:50:00,53.64,grocery,True,US,12,3,4918,538,1,17.6,0
TXN0005761,2024-01-21 00:05:00,65.35,grocery,False,US,1,6,2089,1491,0,35.6,0
TXN0004031,2024-01-14 23:55:00,19.03,gas,True,US,1,6,3079,448,2,0.6,0
TXN0000026,2024-01-01 02:10:00,62.73,grocery,True,US,4,0,4787,1606,1,14.7,0
TXN0004952,2024-01-18 04:40:00,30.18,grocery,True,US,6,3,1851,1926,2,22.3,0
TXN0005152,2024-01-18 21:20:00,35.02,retail,True,US,22,3,2535,343,1,1.2,0
TXN0002508,2024-01-09 17:00:00,98.13,online,False,CA,17,1,3642,1993,1,10.2,0
TXN0001433,2024-01-05 23:25:00,4.65,online,False,US,1,4,2472,256,2,0.3,0
TXN0002582,2024-01-09 23:10:00,29.83,gas,True,US,1,1,1737,319,2,2.1,0
TXN0001302,2024-01-05 12:30:00,69.21,retail,False,MX,12,4,4304,1488,3,18.3,0
TXN0005812,2024-01-21 04:20:00,65.82,grocery,True,US,5,6,4146,367,1,4.2,0
TXN0007349,2024-01-26 12:25:00,69.75,grocery,True,CA,13,4,3824,1152,0,6.7,0
TXN0005281,2024-01-19 08:05:00,52.43,restaurant,True,US,9,4,3345,379,1,10.7,0
TXN0006114,2024-01-22 05:30:00,56.07,online,False,US,7,0,4561,692,0,1.1,0
TXN0001221,2024-01-05 05:45:00,155.82,online,True,US,6,4,3254,1426,0,19.8,0
TXN0007435,2024-01-26 19:35:00,2.4,travel,False,US,21,4,2626,1121,0,11.4,0
TXN0002548,2024-01-09 20:20:00,4.13,grocery,True,US,22,1,4950,716,0,19.4,0
TXN0000750,2024-01-03 14:30:00,33.57,online,False,US,15,2,3503,1903,3,6.1,0
TXN0000437,2024-01-02 12:25:00,9.17,grocery,True,US,13,1,2268,442,2,1.2,0
TXN0004371,2024-01-16 04:15:00,16.32,grocery,False,US,5,1,2464,1987,1,7.3,0
TXN0004448,2024-01-16 10:40:00,177.76,gas,True,US,12,1,4531,770,1,6.2,0
TXN0002847,2024-01-10 21:15:00,15.72,retail,True,US,22,2,4869,1288,3,11.2,0
TXN0001173,2024-01-05 01:45:00,10.0,gas,True,US,3,4,4056,253,0,5.4,0
TXN0007495,2024-01-27 00:35:00,202.44,grocery,False,US,0,5,2562,1290,1,0.6,0
TXN0002699,2024-01-10 08:55:00,11.77,restaurant,False,US,8,2,1703,465,0,8.5,0
TXN0009888,2024-01-09 04:00:00,20691.02,retail,False,US,2,6,2861,146,1,2103.6,1
TXN0009506,2024-01-01 05:00:00,480.04,travel,True,NG,1,2,2592,1965,14,1732.7,1
TXN0006395,2024-01-23 04:55:00,24.44,online,True,US,6,1,4320,1329,0,3.3,0
TXN0002481,2024-01-09 14:45:00,11.5,restaurant,True,US,16,1,2623,571,3,3.9,0
TXN0005456,2024-01-19 22:40:00,3.57,grocery,False,CA,22,4,2534,1313,3,3.2,0
TXN0008444,2024-01-30 07:40:00,77.52,retail,False,US,9,1,1843,378,0,10.9,0
TXN0002706,2024-01-10 09:30:00,53.54,restaurant,True,US,11,2,2242,936,0,10.8,0
TXN0004661,2024-01-17 04:25:00,21.53,grocery,False,US,5,2,3392,1685,2,1.1,0
TXN0000326,2024-01-02 03:10:00,5.02,retail,True,US,5,1,1302,808,0,13.5,0
TXN0001039,2024-01-04 14:35:00,74.66,grocery,True,US,16,3,4421,280,3,2.0,0
TXN0002637,2024-01-10 03:45:00,25.62,grocery,True,US,3,2,2849,1397,3,5.1,0
TXN0005022,2024-01-18 10:30:00,20.48,online,True,US,12,3,3781,1447,2,8.1,0
TXN0002499,2024-01-09 16:15:00,145.22,retail,True,US,18,1,1112,1328,2,5.5,0
TXN0001004,2024-01-04 11:40:00,33.23,retail,False,US,13,3,3355,265,2,2.8,0
TXN0002861,2024-01-10 22:25:00,70.77,retail,True,US,22,2,1321,907,0,9.4,0
TXN0003233,2024-01-12 05:25:00,94.04,gas,True,US,5,4,2379,626,2,3.2,0
TXN0001870,2024-01-07 11:50:00,94.28,retail,True,US,12,6,3471,1571,3,6.8,0
TXN0004245,2024-01-15 17:45:00,32.06,grocery,False,US,17,0,1736,795,2,10.2,0
TXN0006927,2024-01-25 01:15:00,25.13,gas,True,US,2,3,1800,622,2,16.2,0
TXN0008385,2024-01-30 02:45:00,49.31,restaurant,True,US,3,1,4172,1305,5,17.8,0
TXN0000534,2024-01-02 20:30:00,5.06,restaurant,True,US,21,1,3417,1792,1,10.8,0
TXN0009827,2024-01-07 21:30:00,781.28,online,True,CN,4,0,4552,1983,0,2832.9,1
TXN0007148,2024-01-25 19:40:00,106.44,retail,True,US,21,3,3182,1690,1,0.1,0
TXN0007365,2024-01-26 13:45:00,36.41,restaurant,True,US,13,4,2141,968,0,0.9,0
TXN0000585,2024-01-03 00:45:00,363.86,retail,True,US,2,2,4794,1932,0,21.6,0
TXN0009914,2024-01-09 17:00:00,584.66,grocery,False,RU,0,0,1041,937,11,1887.6,1
TXN0003035,2024-01-11 12:55:00,59.39,gas,True,US,14,3,3179,230,2,9.1,0
TXN0004428,2024-01-16 09:00:00,26.4,restaurant,True,US,11,1,2786,1851,0,8.4,0
TXN0004089,2024-01-15 04:45:00,81.91,retail,True,US,4,0,4454,1664,0,7.3,0
TXN0001703,2024-01-06 21:55:00,2.03,online,True,CA,22,5,1538,1818,3,15.4,0
TXN0004295,2024-01-15 21:55:00,56.9,gas,True,US,23,0,4037,852,1,2.1,0
TXN0005719,2024-01-20 20:35:00,58.38,retail,True,US,20,5,1352,1062,4,0.0,0
TXN0000491,2024-01-02 16:55:00,51.41,retail,True,US,18,1,3029,826,1,9.8,0
TXN0006899,2024-01-24 22:55:00,5.74,retail,False,US,0,2,2569,682,1,11.9,0
TXN0004353,2024-01-16 02:45:00,5.71,gas,True,US,4,1,1639,1967,1,1.2,0
TXN0002836,2024-01-10 20:20:00,64.41,gas,False,US,21,2,2073,906,0,1.0,0
TXN0002266,2024-01-08 20:50:00,68.73,retail,False,US,20,0,3849,1273,2,13.9,0
TXN0007718,2024-01-27 19:10:00,29.16,grocery,True,US,21,5,2822,1342,2,1.6,0
TXN0009523,2024-01-01 13:30:00,0.63,online,False,CN,4,2,1863,1786,0,4103.0,1
TXN0008022,2024-01-28 20:30:00,81.07,retail,True,US,22,6,4535,835,1,1.6,0
TXN0004707,2024-01-17 08:15:00,21.8,gas,False,US,9,2,1248,870,1,3.9,0
TXN0009843,2024-01-08 05:30:00,648.48,travel,True,NG,1,2,3160,220,19,337.7,1
TXN0002900,2024-01-11 01:40:00,16.9,restaurant,True,US,3,3,1510,1847,2,1.7,0
TXN0009618,2024-01-03 13:00:00,227.01,gas,False,BR,4,2,1496,854,12,1632.0,1
TXN0002944,2024-01-11 05:20:00,28.26,retail,False,CA,5,3,1641,1258,0,6.6,0
TXN0001916,2024-01-07 15:40:00,15.81,travel,False,MX,16,6,3309,1132,1,0.8,0
TXN0003185,2024-01-12 01:25:00,6.41,gas,True,US,1,4,4991,1245,2,9.3,0
TXN0008626,2024-01-30 22:50:00,16.66,gas,False,US,22,1,4831,1440,0,8.4,0
TXN0009434,2024-02-02 18:10:00,76.3,retail,True,US,18,4,3269,1735,0,23.7,0
TXN0007255,2024-01-26 04:35:00,22.94,online,False,US,4,4,4657,646,2,42.9,0
TXN0004246,2024-01-15 17:50:00,42.88,online,True,US,17,0,4529,1403,1,9.2,0
TXN0008615,2024-01-30 21:55:00,22.33,online,True,US,22,1,3680,1999,1,14.6,0
TXN0005146,2024-01-18 20:50:00,221.92,gas,True,US,22,3,3615,139,2,10.7,0
TXN0008565,2024-01-30 17:45:00,11.31,grocery,True,CA,19,1,3912,1425,1,1.2,0
TXN0002518,2024-01-09 17:50:00,64.48,grocery,True,US,18,1,3001,154,0,0.6,0
TXN0000397,2024-01-02 09:05:00,43.6,grocery,True,US,9,1,1286,1231,1,0.7,0
TXN0001317,2024-01-05 13:45:00,52.0,travel,True,US,15,4,3233,1817,1,19.3,0
TXN0004560,2024-01-16 20:00:00,71.73,retail,False,US,21,1,3974,1825,7,1.2,0
TXN0000121,2024-01-01 10:05:00,41.06,grocery,True,US,10,0,3912,189,4,6.4,0
TXN0002449,2024-01-09 12:05:00,88.49,gas,True,US,14,1,3285,1848,1,11.7,0
TXN0008855,2024-01-31 17:55:00,6.05,online,False,US,17,2,3351,1869,2,33.0,0
TXN0008108,2024-01-29 03:40:00,1.8,grocery,True,US,5,0,2786,1162,1,16.2,0
TXN0001566,2024-01-06 10:30:00,8.2,grocery,True,US,10,5,3542,646,2,8.0,0
TXN0001984,2024-01-07 21:20:00,12.89,grocery,True,US,22,6,1685,792,0,2.5,0
TXN0004333,2024-01-16 01:05:00,112.83,restaurant,True,GB,3,1,3324,498,2,0.0,0
TXN0007910,2024-01-28 11:10:00,67.66,online,True,US,12,6,3852,203,0,23.9,0
